damageCategory,damageSeverityLevel,featureMode,modelType,flightConditionTag,etaTotalError
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.75168727
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.75168727
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.3625
control,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.3625
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
thrust,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.452342677357992
compound,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.452342677357992
